Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10W,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ
NED,9.9,9.9,0.0,0.0,0.0,0.0,54588.0,190150.0,10.5,5.3,508.0,19.5,359.0,36.25,5.9,0.0,16.0,0.0,1.9811320754716981,664.0653623506998
NET,24.8,24.8,0.0,0.0,0.0,0.0,14190.0,14842.0,30.9,24.2,2631.0,9.4,555.0,22.4,12.5,0.17,21.0,3717.0,1.2768595041322315,1578.5764622973923
NFC,9.9,9.9,0.0,0.0,0.0,0.0,574.0,10.0,17.4,9.0,1252.0,7.9,156.0,15.73,11.9,0.39,11.0,1230.0,1.9333333333333331,27404.181184668993
NGC,11.9,11.9,0.0,0.0,0.0,0.0,126.0,110.0,13.2,6.5,417.0,28.5,24.0,2.0,11.7,0.24,3.0,1656.0,2.0307692307692307,15873.015873015873
NHA,11.7,11.7,0.0,0.0,0.0,0.0,12859.0,4108.0,15.3,8.2,1823.0,6.4,149.0,12.76,11.8,0.38,15.0,1281.0,1.8658536585365857,992.3011120615911
NHC,39.1,39.1,0.0,0.0,0.0,0.0,529.0,340.0,41.6,24.0,4519.0,8.7,119.0,3.04,20.5,-1.4,21.0,4037.0,1.7333333333333334,5746.691871455577
NHH,81.0,81.0,0.0,0.0,0.0,0.0,76272.0,4060.0,92.5,73.0,0.0,0.0,526.0,6.5,0.0,0.0,19.0,0.0,1.2671232876712328,85.22131319488147
NHP,1.6,1.6,0.0,0.0,0.0,0.0,134303.0,60560.0,4.1,1.5,31.0,51.6,44.0,27.58,10.1,1.0,0.0,224.0,2.733333333333333,205.35654452990624
NHT,44.0,44.0,0.0,0.0,0.0,0.0,9104.0,1020.0,48.0,17.7,8052.0,5.5,242.0,5.5,16.0,0.0,58.0,0.0,2.7118644067796613,604.1300527240774
NHV,14.3,14.3,0.0,0.0,0.0,0.0,1192.0,1219.0,14.8,12.1,436.0,32.8,46.0,3.22,12.5,0.0,1.0,0.0,1.2231404958677687,2701.3422818791946
NKG,24.5,24.5,0.0,0.0,0.0,0.0,569577.0,416359.0,44.3,24.5,5442.0,4.5,3185.0,130.0,22.6,0.92,24.0,3997.0,1.8081632653061224,228.23955321229613
NLG,41.9,41.9,0.0,0.0,0.0,0.0,487445.0,405462.0,42.3,21.6,2836.0,14.8,6588.0,188.67,23.7,0.65,20.0,2196.0,1.958333333333333,387.0590528162151
NMK,9.4,9.4,0.0,0.0,0.0,0.0,746.0,1410.0,19.2,9.4,0.0,0.0,23.0,2.5,0.0,0.0,8.0,0.0,2.0425531914893615,3351.206434316354
NNC,52.7,52.7,0.0,0.0,0.0,0.0,28465.0,43960.0,56.4,46.5,8726.0,6.0,1155.0,21.92,21.4,0.0,41.0,8351.0,1.2129032258064516,770.0685051818023
NNG,9.2,9.2,0.0,0.0,0.0,0.0,1790.0,77.0,10.5,6.0,211.0,43.6,481.0,52.25,11.7,0.67,2.0,233.0,1.75,29189.944134078214
NNT,17.8,17.8,0.0,0.0,0.0,0.0,98.0,0.0,18.5,11.4,0.0,0.0,169.0,9.49,0.0,0.0,16.0,0.0,1.6228070175438596,96836.73469387754
NOS,0.6,0.6,0.0,0.0,0.0,0.0,616.0,0.0,0.7,0.3,0.0,0.0,12.0,20.06,-163.1,0.0,5.0,-17120.0,2.3333333333333335,32564.93506493506
NPH,15.0,15.0,0.0,0.0,0.0,0.0,582.0,910.0,18.2,13.0,0.0,0.0,30.0,2.0,0.0,0.0,1.0,0.0,1.4,3436.426116838488
NPS,28.0,28.0,0.0,0.0,0.0,0.0,171.0,631.0,31.7,7.8,0.0,0.0,61.0,2.17,14.7,0.47,7.0,-964.0,4.064102564102564,12690.058479532163
NQT,10.5,10.5,0.0,0.0,0.0,0.0,88157.0,793410.0,10.5,8.0,393.0,26.7,191.0,18.23,10.4,0.0,4.0,317.0,1.3125,206.79015846727998
NRC,41.5,41.5,0.0,0.0,0.0,0.0,40756.0,40756.0,43.8,30.0,0.0,0.0,498.0,12.0,0.0,-7.37,21.0,0.0,1.46,294.43517518892924
NS2,30.5,30.5,0.0,0.0,0.0,0.0,155.0,0.0,30.5,7.2,222.0,137.4,1732.0,56.8,10.2,0.0,2.0,212.0,4.236111111111111,366451.6129032258
NS3,40.1,40.1,0.0,0.0,0.0,0.0,45200.0,160.0,55.0,12.0,939.0,42.7,221.0,5.5,14.1,0.0,24.0,0.0,4.583333333333333,121.68141592920354
NSC,110.7,110.7,0.0,0.0,0.0,0.0,2397.0,886.0,128.5,97.4,13665.0,8.1,1693.0,15.3,69.3,0.09,22.0,11480.0,1.3193018480492813,6382.978723404256
NSG,11.5,11.5,0.0,0.0,0.0,0.0,1853.0,4544.0,14.3,8.1,0.0,0.0,99.0,8.64,0.0,0.0,10.0,0.0,1.7654320987654322,4662.7091203453865
NSH,12.5,12.5,0.0,0.0,0.0,0.0,182967.0,466717.0,12.5,7.0,124.0,100.8,259.0,20.69,11.4,0.15,6.0,0.0,1.7857142857142858,113.0805008553455
NST,14.0,14.0,0.0,0.0,0.0,0.0,468.0,135.0,16.0,9.1,1271.0,11.0,157.0,11.2,15.3,0.37,9.0,1296.0,1.7582417582417582,23931.62393162393
NT2,31.7,31.7,0.0,0.0,0.0,0.0,361507.0,369941.0,36.6,23.7,2815.0,11.3,9126.0,287.88,17.3,0.53,16.0,3770.0,1.5443037974683544,796.3331277126031
NTB,0.5,0.5,0.0,0.0,0.0,0.0,66688.0,50139.0,1.4,0.5,-8259.0,-0.1,20.0,39.78,-21.5,0.91,38.0,-10815.0,2.8,596.5091170825336
NTC,73.5,73.5,0.0,0.0,0.0,0.0,41441.0,32275.0,94.0,42.5,8905.0,8.3,1176.0,16.0,0.0,0.0,38.0,0.0,2.211764705882353,386.0910692309549
NTL,9.82,9.82,0.0,0.0,0.0,0.0,454106.0,462393.0,10.6,8.4,1538.0,6.4,625.0,60.99,15.9,0.73,9.0,1300.0,1.2619047619047619,134.30784882824716
NTP,56.0,56.0,0.0,0.0,0.0,0.0,48551.0,20914.0,87.7,56.0,5519.0,10.1,4997.0,89.24,23.4,0.47,24.0,4455.0,1.5660714285714286,1838.0671870816254
NTT,12.2,12.2,0.0,0.0,0.0,0.0,19.0,70.0,12.3,12.2,686.0,17.8,226.0,18.5,11.2,0.0,0.0,685.0,1.0081967213114755,973684.2105263158
NTW,24.5,24.5,0.0,0.0,0.0,0.0,1786.0,1526.0,31.4,18.5,0.0,0.0,245.0,10.0,0.0,0.0,12.0,0.0,1.6972972972972973,5599.104143337066
NUE,9.5,9.5,0.0,0.0,0.0,0.0,497.0,320.0,13.4,2.3,0.0,0.0,57.0,6.0,0.0,0.0,10.0,0.0,5.82608695652174,12072.434607645875
NVB,9.7,9.7,0.0,0.0,0.0,0.0,438049.0,448417.0,10.5,4.3,73.0,132.9,2920.0,301.02,10.7,1.37,1.0,44.0,2.441860465116279,687.1833972911706
NVL,69.8,69.8,0.0,0.0,0.0,0.0,2052611.0,2526573.0,78.0,45.6,2378.0,29.4,45554.0,854.96,21.3,0.57,16.0,2669.0,1.7105263157894737,416.52315027055784
NVT,4.71,4.71,0.0,0.0,0.0,0.0,649199.0,83686.0,7.1,1.9,-5298.0,-0.9,426.0,90.5,4.3,1.42,-118.0,106.0,3.736842105263158,139.40255607294526
OCH,4.8,4.8,0.0,0.0,0.0,0.0,71297.0,7460.0,12.5,4.3,-29.0,-165.5,960.0,200.0,6.1,1.23,0.0,-771.0,2.906976744186047,2805.167117831045
OGC,2.3,2.3,0.0,0.0,0.0,0.0,2637918.0,4717545.0,3.1,1.2,-1552.0,-1.5,690.0,300.0,2.6,-0.13,-56.0,-2424.0,2.5833333333333335,113.72605213657135
OIL,17.8,17.8,0.0,0.0,0.0,0.0,924907.0,588497.0,23.7,17.8,0.0,0.0,3568.0,200.45,0.0,0.0,5.0,0.0,1.3314606741573032,216.72449230030693
ONE,5.2,5.2,0.0,0.0,0.0,0.0,4360.0,1506.0,6.2,4.5,1006.0,5.2,41.0,7.96,12.4,0.19,8.0,1051.0,1.3777777777777778,1825.6880733944954
ONW,16.1,16.1,0.0,0.0,0.0,0.0,20.0,40.0,16.6,12.9,0.0,0.0,32.0,2.0,0.0,0.0,-4.0,0.0,1.2868217054263567,100000.0
OPC,54.6,54.6,0.0,0.0,0.0,0.0,2058.0,2096.0,62.4,41.3,3370.0,16.2,1382.0,25.31,22.6,0.21,15.0,3086.0,1.5108958837772397,12298.347910592807
ORS,2.9,2.9,0.0,0.0,0.0,0.0,12525.0,6371.0,3.1,1.9,-125.0,-23.2,70.0,24.0,2.9,0.58,-4.0,-562.0,1.6315789473684212,1916.1676646706587
PAC,44.0,44.0,0.0,0.0,0.0,0.0,51069.0,18107.0,55.6,34.8,2766.0,15.9,2045.0,46.48,13.9,0.94,20.0,2611.0,1.5977011494252875,910.1411815387025
PAN,65.0,65.0,0.0,0.0,0.0,0.0,170319.0,372185.0,72.6,33.0,3006.0,21.6,7813.0,120.2,35.4,0.54,12.0,2189.0,2.1999999999999997,705.7345334343204
PBP,13.4,13.4,0.0,0.0,0.0,0.0,847.0,580.0,18.0,11.9,1750.0,7.7,55.0,4.08,13.2,0.44,13.0,2256.0,1.5126050420168067,4817.001180637544
PC1,33.8,33.8,0.0,0.0,0.0,0.0,158855.0,183553.0,40.7,28.5,2056.0,16.4,3902.0,115.45,24.4,0.1,9.0,2649.0,1.4280701754385965,726.7634005854395
PCC,18.5,18.5,0.0,0.0,0.0,0.0,1478.0,530.0,21.8,16.0,0.0,0.0,213.0,11.5,0.0,0.0,18.0,0.0,1.3625,7780.784844384303
PCE,10.6,10.6,0.0,0.0,0.0,0.0,942.0,40.0,16.5,9.4,1754.0,6.0,106.0,10.0,15.5,0.14,11.0,2517.0,1.7553191489361701,10615.711252653928
PCF,10.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,-224.0,-44.6,30.0,3.0,7.4,0.0,-2.0,0.0,1.0,1500000.0
PCG,7.7,7.7,0.0,0.0,0.0,0.0,39240.0,692.0,12.7,5.4,134.0,57.5,145.0,18.87,11.2,0.94,1.0,7.0,2.3518518518518516,480.88685015290525
PCM,5.1,5.1,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.1,348.0,14.7,20.0,4.0,15.7,0.0,4.0,0.0,3.658536585365854,4000000.0
PCN,3.2,3.2,0.0,0.0,0.0,0.0,457.0,50.0,3.7,2.3,-2483.0,-1.3,13.0,3.92,7.1,0.63,-36.0,-799.0,1.6086956521739133,8577.680525164114
PCT,8.8,8.8,0.0,0.0,0.0,0.0,303.0,0.0,10.8,7.2,48.0,183.3,202.0,23.0,11.0,0.22,0.0,920.0,1.5,75907.59075907592
PDB,10.0,10.0,0.0,0.0,0.0,0.0,3479.0,1514.0,17.2,9.7,1725.0,5.8,89.0,8.91,14.5,0.37,12.0,3165.0,1.77319587628866,2561.080770336304
PDC,4.0,4.0,0.0,0.0,0.0,0.0,370.0,201.0,8.0,3.6,340.0,11.8,60.0,15.0,9.8,0.17,4.0,401.0,2.2222222222222223,40540.54054054054
PDN,78.0,78.0,0.0,0.0,0.0,0.0,3659.0,20473.0,103.3,65.8,6335.0,12.3,963.0,12.35,33.8,-0.09,18.0,5344.0,1.5699088145896656,3375.239136376059
PDR,41.0,41.0,0.0,0.0,0.0,0.0,1365273.0,1359336.0,43.4,21.3,2019.0,20.3,9102.0,221.99,12.8,0.59,16.0,1091.0,2.037558685446009,162.5975171266113
PDV,4.9,4.9,0.0,0.0,0.0,0.0,157.0,27.0,10.2,3.0,881.0,5.6,83.0,17.0,11.8,0.0,7.0,717.0,3.4,108280.25477707006
PEC,6.3,6.3,0.0,0.0,0.0,0.0,594.0,1494.0,11.4,6.0,0.0,0.0,20.0,3.12,0.0,0.0,-2.0,0.0,1.9000000000000001,5252.525252525253
PEN,7.7,7.7,0.0,0.0,0.0,0.0,335.0,100.0,21.1,7.7,449.0,17.1,38.0,5.0,16.2,-0.01,0.0,1372.0,2.74025974025974,14925.373134328358
PEQ,28.1,28.1,0.0,0.0,0.0,0.0,272.0,10.0,33.0,8.5,0.0,0.0,85.0,3.03,0.0,0.0,25.0,0.0,3.8823529411764706,11139.70588235294
PET,10.45,10.45,0.0,0.0,0.0,0.0,343869.0,255621.0,12.7,9.6,1502.0,7.0,905.0,86.6,19.5,0.86,9.0,1659.0,1.3229166666666667,251.840090266933
PFL,1.0,1.0,0.0,0.0,0.0,0.0,131260.0,135897.0,2.1,1.0,-250.0,-4.0,50.0,50.0,7.1,1.31,-5.0,21.0,2.1,380.9233582203261
PGC,14.5,14.5,0.0,0.0,0.0,0.0,31994.0,20522.0,16.5,12.3,2356.0,6.2,875.0,60.34,13.1,0.4,19.0,1641.0,1.3414634146341462,1885.978620991436
PGD,38.0,38.0,0.0,0.0,0.0,0.0,3597.0,2036.0,53.4,36.0,2319.0,16.4,3420.0,90.0,15.7,-0.15,15.0,2438.0,1.4833333333333334,25020.850708924103
PGI,18.7,18.7,0.0,0.0,0.0,0.0,32766.0,8027.0,22.8,16.8,1437.0,13.0,1659.0,88.6,17.0,-0.03,8.0,1206.0,1.3571428571428572,2704.0224623084905
PGS,31.0,31.0,0.0,0.0,0.0,0.0,55772.0,8336.0,37.0,16.4,2195.0,14.1,1550.0,50.0,19.2,0.18,11.0,5147.0,2.25609756097561,896.5072079179516
PGT,2.9,2.9,0.0,0.0,0.0,0.0,580.0,1994.0,4.7,2.9,-891.0,-3.3,27.0,9.24,6.9,0.7,-12.0,-688.0,1.620689655172414,15931.034482758621
PGV,15.7,15.7,0.0,0.0,0.0,0.0,8560.0,2890.0,19.5,15.7,37206.0,0.4,112.0,7.15,1000.0,0.0,4.0,1370.0,1.2420382165605095,835.2803738317757
PHC,19.9,19.9,0.0,0.0,0.0,0.0,397532.0,634323.0,20.3,9.4,1263.0,15.8,416.0,20.9,16.9,0.43,9.0,782.0,2.1595744680851063,52.574383948965114
PHH,11.6,11.6,0.0,0.0,0.0,0.0,18326.0,25910.0,16.5,9.2,-1045.0,-11.1,232.0,18.21,17.1,0.52,-6.0,1117.0,1.7934782608695654,993.6701953508677
PHP,12.1,12.1,0.0,0.0,0.0,0.0,13964.0,12600.0,15.6,12.0,1066.0,11.4,3956.0,326.96,12.3,0.2,12.0,1411.0,1.3,23414.494414207962
PHR,43.0,43.0,0.0,0.0,0.0,0.0,338031.0,225111.0,52.0,23.6,4138.0,10.4,3496.0,78.98,30.5,0.72,14.0,3592.0,2.2033898305084745,233.647209871284
PIA,34.9,34.9,0.0,0.0,0.0,0.0,5420.0,4632.0,37.8,22.0,5991.0,5.8,105.0,3.0,18.5,0.0,33.0,0.0,1.718181818181818,553.5055350553505
PIC,15.0,15.0,0.0,0.0,0.0,0.0,1508.0,307.0,18.0,11.6,1344.0,11.2,455.0,30.31,11.4,0.47,12.0,843.0,1.5517241379310345,20099.46949602122
PIS,10.5,10.5,0.0,0.0,0.0,0.0,157.0,40.0,16.9,5.7,915.0,11.5,289.0,27.5,13.1,0.0,7.0,1362.0,2.964912280701754,175159.2356687898
PIT,5.7,5.7,0.0,0.0,0.0,0.0,2287.0,2956.0,8.0,5.3,-3303.0,-1.7,87.0,14.21,10.3,0.23,-32.0,545.0,1.509433962264151,6213.379973764758
PIV,3.4,3.4,0.0,0.0,0.0,0.0,444726.0,1716.0,48.2,3.4,309.0,11.0,59.0,17.32,10.6,0.28,3.0,877.0,14.176470588235295,38.94532813462671
PJC,49.3,49.3,0.0,0.0,0.0,0.0,173.0,40.0,54.7,12.1,3467.0,14.2,289.0,5.86,17.3,0.42,20.0,3125.0,4.520661157024794,33872.8323699422
PJS,11.2,11.2,0.0,0.0,0.0,0.0,135.0,140.0,15.1,11.2,0.0,0.0,101.0,9.0,0.0,0.0,5.0,0.0,1.3482142857142858,66666.66666666667
PJT,13.6,13.6,0.0,0.0,0.0,0.0,2547.0,1659.0,17.0,10.6,2198.0,6.2,209.0,15.36,13.7,0.17,16.0,2074.0,1.6037735849056605,6030.624263839811
PKR,6.7,6.7,0.0,0.0,0.0,0.0,248.0,163.0,7.1,6.2,0.0,0.0,13.0,2.0,0.0,0.0,12.0,0.0,1.1451612903225805,8064.516129032258
PLA,7.0,7.0,0.0,0.0,0.0,0.0,140.0,220.0,14.7,4.1,-182.0,-38.5,70.0,10.0,9.6,0.0,-2.0,202.0,3.5853658536585367,71428.57142857142
PLC,21.3,21.3,0.0,0.0,0.0,0.0,22861.0,19042.0,29.9,19.6,2121.0,10.0,1721.0,80.8,16.6,-0.21,13.0,2543.0,1.5255102040816324,3534.4035693976643
PLP,19.7,19.7,0.0,0.0,0.0,0.0,54456.0,24001.0,30.4,14.4,2022.0,9.7,296.0,15.0,13.6,0.75,25.0,781.0,2.111111111111111,275.4517408550022
PLX,71.8,71.8,0.0,0.0,0.0,0.0,1120643.0,805993.0,93.1,42.1,2679.0,26.8,92900.0,1293.88,18.7,1.34,17.0,3606.0,2.211401425178147,1154.5871432739955
PMB,10.0,10.0,0.0,0.0,0.0,0.0,3464.0,390.0,13.7,8.7,1096.0,9.1,120.0,12.0,12.6,0.38,9.0,1723.0,1.5747126436781609,3464.2032332563513
PMC,59.0,59.0,0.0,0.0,0.0,0.0,1613.0,933.0,91.2,58.7,7794.0,7.6,551.0,9.33,28.8,0.29,27.0,7922.0,1.55366269165247,5784.252944823311
PME,83.4,83.4,0.0,0.0,0.0,0.0,17406.0,9357.0,90.9,77.2,4391.0,19.0,5440.0,65.23,24.7,0.2,18.0,1915.0,1.177461139896373,3747.5583132253246
PMG,26.0,26.0,0.0,0.0,0.0,0.0,151192.0,259714.0,28.1,18.0,799.0,32.5,858.0,33.0,15.4,-0.21,9.0,0.0,1.5611111111111111,218.265516694005
PMP,15.3,15.3,0.0,0.0,0.0,0.0,55.0,200.0,20.3,14.4,2834.0,5.4,64.0,4.2,15.7,-0.06,18.0,2456.0,1.4097222222222223,76363.63636363637
PMS,16.6,16.6,0.0,0.0,0.0,0.0,7082.0,5840.0,29.1,14.8,3369.0,4.9,120.0,7.23,22.1,0.13,15.0,4902.0,1.9662162162162162,1020.8980513979103
PMT,4.8,4.8,0.0,0.0,0.0,0.0,1148.0,2060.0,7.5,3.1,562.0,8.5,24.0,5.0,15.5,0.0,4.0,0.0,2.4193548387096775,4355.4006968641115
PNC,17.8,17.8,0.0,0.0,0.0,0.0,9193.0,1299.0,38.0,9.0,-4594.0,-3.9,197.0,10.8,2.7,1.48,-232.0,178.0,4.222222222222222,1174.8069183074078
PND,8.5,8.5,0.0,0.0,0.0,0.0,6641.0,2340.0,14.3,5.2,535.0,15.9,57.0,6.67,11.2,0.0,7.0,0.0,2.75,1004.3668122270742
PNG,13.8,13.8,0.0,0.0,0.0,0.0,10622.0,1030.0,16.5,12.5,0.0,0.0,124.0,9.0,0.0,0.0,0.0,0.0,1.32,847.2980606288835
PNJ,175.0,175.0,0.0,0.0,0.0,0.0,332465.0,356410.0,206.0,78.7,6712.0,26.1,18918.0,108.1,27.3,0.7,25.0,4164.0,2.6175349428208383,325.14700795572463
PNT,8.5,8.5,0.0,0.0,0.0,0.0,1248.0,54.0,11.0,5.6,0.0,0.0,79.0,9.28,0.0,0.0,-4.0,0.0,1.9642857142857144,7435.897435897436
POB,10.1,10.1,0.0,0.0,0.0,0.0,4.0,0.0,10.2,5.2,0.0,0.0,110.0,10.9,0.0,0.0,1.0,0.0,1.9615384615384612,2725000.0
POM,17.2,17.2,0.0,0.0,0.0,0.0,53856.0,8521.0,20.7,14.3,3737.0,4.6,3224.0,186.32,18.1,0.23,21.0,1615.0,1.4475524475524475,3459.5959595959594
POS,11.6,11.6,0.0,0.0,0.0,0.0,2567.0,593.0,13.8,9.9,791.0,14.7,464.0,40.0,19.2,0.0,3.0,1442.0,1.393939393939394,15582.391897156213
POT,19.0,19.0,0.0,0.0,0.0,0.0,2537.0,5423.0,21.4,15.8,1647.0,11.5,369.0,19.29,17.1,0.31,10.0,1315.0,1.3544303797468353,7603.468663776113
POV,8.0,8.0,0.0,0.0,0.0,0.0,777.0,1100.0,14.1,6.8,813.0,9.8,80.0,10.0,15.8,0.0,5.0,0.0,2.073529411764706,12870.01287001287
POW,15.1,15.1,0.0,0.0,0.0,0.0,2608915.0,1533475.0,17.5,15.1,1965.0,7.7,7064.0,467.8,59.6,0.0,3.0,0.0,1.1589403973509933,179.30825649743284
PPC,19.5,19.5,0.0,0.0,0.0,0.0,238243.0,332926.0,23.7,15.1,2627.0,7.4,6362.0,318.15,17.2,1.15,16.0,1706.0,1.5695364238410596,1335.4012499842595
PPE,11.3,11.3,0.0,0.0,0.0,0.0,523.0,520.0,14.2,11.2,-1966.0,-5.7,23.0,2.0,5.0,0.11,-39.0,-775.0,1.2678571428571428,3824.091778202677
PPG,0.7,0.7,0.0,0.0,0.0,0.0,299.0,180.0,1.9,0.6,-3429.0,-0.2,5.0,7.1,3.8,0.2,-209.0,-2570.0,3.1666666666666665,23745.81939799331
PPH,16.0,16.0,0.0,0.0,0.0,0.0,8207.0,480.0,19.5,14.0,2526.0,6.3,1195.0,74.67,22.5,0.0,11.0,3241.0,1.3928571428571428,9098.330693310589
PPI,1.19,1.19,0.0,0.0,0.0,0.0,255357.0,191720.0,3.9,1.1,-1027.0,-1.2,57.0,48.29,9.5,0.79,-20.0,57.0,3.545454545454545,189.10779810226467
PPP,10.5,10.5,0.0,0.0,0.0,0.0,335.0,1530.0,12.3,7.7,1057.0,9.9,63.0,6.0,12.4,0.11,8.0,1256.0,1.5974025974025974,17910.44776119403
PPS,8.3,8.3,0.0,0.0,0.0,0.0,6877.0,13840.0,10.6,8.3,1708.0,4.9,125.0,15.0,12.9,0.38,13.0,1681.0,1.2771084337349397,2181.183655663807
PPY,18.3,18.3,0.0,0.0,0.0,0.0,81.0,10.0,27.1,11.1,1736.0,10.5,151.0,8.24,13.7,-0.44,13.0,2626.0,2.441441441441442,101728.3950617284
PRC,18.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,20.5,15.5,2258.0,8.0,22.0,1.2,25.1,0.03,9.0,2503.0,1.3225806451612903,49999.99999999999
PRO,7.0,7.0,0.0,0.0,0.0,0.0,8683.0,0.0,13.0,4.4,0.0,0.0,21.0,3.0,9.3,0.0,3.0,0.0,2.954545454545454,345.5027064378671
PSB,3.7,3.7,0.0,0.0,0.0,0.0,1888.0,350.0,7.0,3.5,9.0,411.1,185.0,50.0,11.2,0.0,0.0,19.0,2.0,26483.050847457627
PSC,14.4,14.4,0.0,0.0,0.0,0.0,967.0,520.0,17.2,10.1,2045.0,7.0,104.0,7.2,17.0,1.3,12.0,1916.0,1.702970297029703,7445.708376421923
PSD,15.9,15.9,0.0,0.0,0.0,0.0,3225.0,1985.0,17.5,15.5,3099.0,5.1,339.0,21.33,13.7,-0.06,24.0,2885.0,1.1290322580645162,6613.953488372093
PSE,9.1,9.1,0.0,0.0,0.0,0.0,1461.0,2221.0,13.1,8.2,913.0,10.0,114.0,12.5,12.9,0.49,8.0,1633.0,1.5975609756097562,8555.783709787816
PSG,0.4,0.4,0.0,0.0,0.0,0.0,11199.0,2630.0,0.6,0.3,0.0,0.0,14.0,35.0,-11.0,1.53,19.0,-551.0,2.0,3125.279042771676
PSI,4.2,4.2,0.0,0.0,0.0,0.0,1859.0,442.0,5.4,3.6,297.0,14.1,251.0,59.84,10.2,-0.73,3.0,84.0,1.5,32189.34911242604
PSL,30.3,30.3,0.0,0.0,0.0,0.0,296.0,610.0,64.0,28.4,0.0,0.0,205.0,6.75,0.0,0.0,-13.0,0.0,2.2535211267605635,22804.054054054053
PSN,10.9,10.9,0.0,0.0,0.0,0.0,56.0,140.0,18.9,4.2,819.0,13.3,436.0,40.0,12.5,0.0,7.0,709.0,4.499999999999999,714285.7142857143
PSP,6.8,6.8,0.0,0.0,0.0,0.0,2083.0,2740.0,9.2,5.9,805.0,8.4,153.0,22.5,19.6,0.0,4.0,412.0,1.559322033898305,10801.728276524245
PSW,9.6,9.6,0.0,0.0,0.0,0.0,321.0,180.0,11.7,7.3,586.0,16.4,163.0,17.0,12.4,-0.61,5.0,1654.0,1.6027397260273972,52959.5015576324
PTB,101.0,101.0,0.0,0.0,0.0,0.0,76091.0,81747.0,127.4,88.6,11059.0,9.1,2618.0,31.1,42.3,0.43,33.0,10078.0,1.4379232505643342,408.7211365338871
PTC,5.9,5.9,0.0,0.0,0.0,0.0,8493.0,2149.0,7.9,5.2,571.0,10.3,106.0,18.0,13.1,0.9,1.0,1812.0,1.5192307692307692,2119.392440833628
PTD,13.5,13.5,0.0,0.0,0.0,0.0,66.0,0.0,20.5,13.5,753.0,17.9,43.0,3.2,21.1,-0.2,2.0,3709.0,1.5185185185185186,48484.84848484849
PTE,5.3,5.3,0.0,0.0,0.0,0.0,4571.0,260.0,8.1,1.3,-1124.0,-4.7,66.0,12.5,-0.9,0.0,128.0,-95.0,6.23076923076923,2734.631371691096
PTH,11.2,11.2,0.0,0.0,0.0,0.0,82.0,0.0,13.2,7.8,1393.0,8.0,21.0,1.84,21.4,0.0,13.0,0.0,1.6923076923076923,22439.024390243903
PTI,21.0,21.0,0.0,0.0,0.0,0.0,3160.0,2406.0,27.4,20.8,1893.0,11.1,1688.0,80.4,23.6,0.32,8.0,1613.0,1.3173076923076923,25443.037974683546
PTL,3.64,3.64,0.0,0.0,0.0,0.0,47124.0,10662.0,4.8,2.4,-326.0,-11.2,364.0,98.87,9.9,0.19,-7.0,24.0,2.0,2098.0816569051863
PTM,5.1,5.1,0.0,0.0,0.0,0.0,608.0,190.0,25.5,4.5,0.0,0.0,21.0,4.2,0.0,-0.05,10.0,0.0,5.666666666666667,6907.894736842106
PTO,13.0,13.0,0.0,0.0,0.0,0.0,131.0,5.0,15.5,10.2,0.0,0.0,16.0,1.2,0.0,0.0,6.0,0.0,1.519607843137255,9160.30534351145
PTP,9.5,9.5,0.0,0.0,0.0,0.0,353.0,1750.0,13.8,8.7,0.0,0.0,65.0,6.8,0.0,0.0,4.0,704.0,1.5862068965517244,19263.456090651558
PTS,6.0,6.0,0.0,0.0,0.0,0.0,3517.0,4850.0,6.8,5.4,923.0,6.5,33.0,5.57,16.0,0.83,6.0,885.0,1.259259259259259,1583.7361387546205
PTT,6.9,6.9,0.0,0.0,0.0,0.0,487.0,0.0,6.9,3.0,0.0,0.0,69.0,10.0,0.0,0.0,5.0,0.0,2.3000000000000003,20533.880903490757
PV2,3.0,3.0,0.0,0.0,0.0,0.0,43776.0,43110.0,3.0,1.7,133.0,22.6,112.0,36.87,5.6,0.06,2.0,-1225.0,1.7647058823529411,842.2423245614035
PVA,0.5,0.5,0.0,0.0,0.0,0.0,9095.0,8026.0,0.9,0.5,82.0,6.1,11.0,21.85,-1.3,1.51,-5.0,2495.0,1.8,2402.4189114898295
PVB,14.3,14.3,0.0,0.0,0.0,0.0,212872.0,67125.0,23.6,9.9,2552.0,5.6,309.0,21.6,18.6,1.07,14.0,-2496.0,2.383838383838384,101.4694276372656
PVC,7.0,7.0,0.0,0.0,0.0,0.0,458671.0,350007.0,14.1,6.4,108.0,64.8,350.0,50.0,19.0,1.29,0.0,-1062.0,2.203125,109.01059801033857
PVD,18.35,18.35,0.0,0.0,0.0,0.0,2915207.0,1192394.0,30.6,13.0,69.0,265.9,7033.0,383.27,35.1,1.2,0.0,313.0,2.353846153846154,131.47265357142732
PVE,7.3,7.3,0.0,0.0,0.0,0.0,272284.0,79650.0,9.3,6.9,1493.0,4.9,183.0,25.0,12.9,1.2,12.0,763.0,1.3478260869565217,91.81589810638891
