Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10W,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ
FOX,55.0,55.0,0.0,0.0,0.0,0.0,7608.0,2230.0,61.7,44.2,3900.0,14.3,8293000000000.0,226170000.0,21.9,0.0,30.0,6088.0,1.3959276018099547,29727.91798107255
FPT,58.3,58.3,0.0,0.0,0.0,0.0,2158712.0,1472771.0,64.4,39.6,5500.0,10.6,30955000000000.0,530940000.00000006,24.9,0.79,27.0,3749.0,1.6262626262626263,245.952215950993
FRM,7.0,7.0,0.0,0.0,0.0,0.0,6.0,50.0,10.2,7.0,0.0,0.0,82000000000.0,11700000.0,0.0,0.0,5.0,0.0,1.457142857142857,1950000.0
FRT,154.8,154.8,0.0,0.0,0.0,0.0,476243.0,476243.0,168.0,149.0,0.0,0.0,6192000000000.0,40000000.0,0.0,-2.71,0.0,0.0,1.1275167785234899,83.99073582183884
FT1,54.0,54.0,0.0,0.0,0.0,0.0,66.0,0.0,71.0,21.7,0.0,0.0,382000000000.0,7080000.0,0.0,0.0,33.0,0.0,3.2718894009216593,107272.72727272726
FTI,9.0,9.0,0.0,0.0,0.0,0.0,387.0,0.0,10.9,5.7,-1600.0,-5.5,35000000000.0,3940000.0,8.7,0.0,-19.0,0.0,1.912280701754386,10180.878552971575
FTM,15.05,15.05,0.0,0.0,0.0,0.0,718688.0,605961.0,15.7,11.4,800.0,20.0,753000000000.0,50000000.0,11.6,0.09,7.0,460.0,1.3771929824561402,69.57121866512313
FTS,15.5,15.5,0.0,0.0,0.0,0.0,83835.0,44831.0,17.0,11.1,0.0,7750.0,1540000000000.0,99380000.0,0.0,0.89,0.0,0.0,1.5315315315315317,1185.4237490308342
FUCTVGF1,13.6,13.6,0.0,0.0,0.0,0.0,102.0,1.0,14.0,8.8,-700.0,-18.4,204000000000.0,15000000.0,0.0,-0.32,0.0,0.0,1.5909090909090908,147058.82352941178
FUCVREIT,12.2,12.2,0.0,0.0,0.0,0.0,3426.0,1792.0,25.8,8.3,0.0,0.0,61000000000.0,5000000.0,0.0,-1.33,0.0,0.0,3.108433734939759,1459.4279042615294
FUESSV50,14.0,14.0,0.0,0.0,0.0,0.0,83514.0,34013.0,15.9,10.7,0.0,0.0,137000000000.0,9800000.0,0.0,0.76,0.0,0.0,1.485981308411215,117.34559475058074
G20,1.5,1.5,0.0,0.0,0.0,0.0,5126.0,3052.0,3.2,1.3,-1600.0,-0.9,22000000000.0,28800000.0,3.9,-0.44,-41.0,435.0,2.4615384615384617,5618.415918845103
G36,5.6,5.6,0.0,0.0,0.0,0.0,11093.0,8074.0,12.3,5.3,600.0,8.9,524000000000.0,93600000.0,10.8,0.0,6.0,229.0,2.3207547169811322,8437.753538267376
GAS,105.0,105.0,0.0,0.0,0.0,0.0,818490.0,807917.0,136.1,51.7,5000.0,21.0,200965000000000.0,1913950000.0,22.6,1.14,23.0,3663.0,2.6324951644100576,2338.391428117631
GBPJPY,147.96,0.0,147.84,147.75,148.14,0.0,384780.0,0.0,153.6,145.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0527758738862234,0.0
GBPUSD,1.35,0.0,1.35,1.35,1.35,0.0,228030.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCB,7.0,7.0,0.0,0.0,0.0,0.0,175.0,1180.0,7.8,4.3,0.0,0.0,28000000000.0,4040000.0,0.0,0.0,7.0,0.0,1.8139534883720931,23085.714285714286
GDT,47.1,47.1,0.0,0.0,0.0,0.0,13278.0,15379.0,58.9,45.5,6800.0,6.9,702000000000.0,14900000.0,17.2,0.01,40.0,6412.0,1.2945054945054946,1122.1569513480947
GDW,16.6,16.6,0.0,0.0,0.0,0.0,686.0,80.0,21.3,11.8,2300.0,7.3,158000000000.0,9500000.0,15.5,0.0,11.0,0.0,1.8050847457627117,13848.396501457726
GEG,13.6,13.6,0.0,0.0,0.0,0.0,17724.0,30884.0,16.1,11.7,1600.0,8.3,1320000000000.0,97090000.0,13.6,0.0,16.0,979.0,1.3760683760683763,5477.883096366509
GER,2.5,2.5,0.0,0.0,0.0,0.0,89.0,0.0,9.1,0.9,0.0,0.0,6000000000.0,2200000.0,11.1,0.0,1.0,0.0,10.11111111111111,24719.10112359551
GEX,34.5,34.5,0.0,0.0,0.0,0.0,1090778.0,283732.0,39.8,18.8,2900.0,11.9,9205000000000.0,266800000.0,23.6,0.92,21.0,1720.0,2.1170212765957444,244.59605895975167
GGG,0.6,0.6,0.0,0.0,0.0,0.0,5997.0,7000.0,0.8,0.5,0.0,0.0,6000000000.0,9640000.0,0.0,2.77,7.0,0.0,1.6,1607.4704018676005
GHC,33.3,33.3,0.0,0.0,0.0,0.0,3166.0,3780.0,36.2,27.4,2800.0,11.9,683000000000.0,41000000.0,8.3,0.0,34.0,1687.0,1.321167883211679,12950.094756790902
GIL,42.1,42.1,0.0,0.0,0.0,0.0,89026.0,58607.0,48.5,29.2,11100.0,3.8,586000000000.0,12670000.0,44.0,0.33,26.0,6232.0,1.6609589041095891,142.31797452429626
GKM,10.8,10.8,0.0,0.0,0.0,0.0,42868.0,35530.0,16.6,10.5,500.0,20.6,49000000000.0,13500000.0,14.3,0.06,23.0,0.0,1.580952380952381,314.9202202108799
GLT,66.9,66.9,0.0,0.0,0.0,0.0,449.0,220.0,77.3,37.2,3700.0,18.0,618000000000.0,9220000.0,10.8,-0.41,27.0,2867.0,2.0779569892473115,20534.521158129177
GMC,26.2,26.2,0.0,0.0,0.0,0.0,9591.0,2615.0,29.5,23.7,4400.0,5.9,408000000000.0,15510000.0,19.2,-0.16,22.0,4142.0,1.2447257383966246,1617.1410697528931
GMD,26.35,26.35,0.0,0.0,0.0,0.0,1082205.0,420439.0,37.4,26.0,1700.0,15.1,7596000000000.0,288280000.0,24.6,0.62,8.0,1324.0,1.4384615384615385,266.3820625482233
GMX,26.5,26.5,0.0,0.0,0.0,0.0,468.0,13.0,37.4,21.8,3900.0,6.8,141000000000.0,5320000.0,14.9,0.68,26.0,3868.0,1.7155963302752293,11367.521367521367
GND,20.1,20.1,0.0,0.0,0.0,0.0,662.0,1691.0,42.0,16.1,0.0,0.0,181000000000.0,9000000.0,0.0,0.0,24.0,0.0,2.6086956521739126,13595.166163141994
GSM,10.9,10.9,0.0,0.0,0.0,0.0,23044.0,3790.0,13.0,8.9,1700.0,6.5,311000000000.0,28560000.0,11.8,0.0,14.0,900.0,1.4606741573033708,1239.3681652490886
GSP,12.95,12.95,0.0,0.0,0.0,0.0,13437.0,7821.0,13.8,10.5,1700.0,7.5,388000000000.0,30000000.0,12.9,-0.13,14.0,1705.0,1.3142857142857143,2232.6412145568206
GTA,16.2,16.2,0.0,0.0,0.0,0.0,3292.0,1369.0,18.9,13.1,1600.0,9.8,168000000000.0,9830000.0,16.8,-0.08,10.0,1479.0,1.4427480916030533,2986.026731470231
GTD,10.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,8.5,0.0,0.0,93000000000.0,9300000.0,0.0,0.0,-17.0,0.0,3.5294117647058822,1550000.0
GTH,5.5,5.5,0.0,0.0,0.0,0.0,47.0,20.0,9.5,3.9,0.0,0.0,15000000000.0,2740000.0,0.0,0.0,3.0,0.0,2.435897435897436,58297.872340425536
GTN,11.55,11.55,0.0,0.0,0.0,0.0,753093.0,653939.0,18.8,10.1,100.0,206.3,2888000000000.0,250000000.0,15.0,0.19,4.0,60.0,1.8613861386138615,331.96431250854806
GTS,7.5,7.5,0.0,0.0,0.0,0.0,516.0,970.0,13.3,6.2,1200.0,6.1,214000000000.0,28500000.0,11.3,0.0,12.0,1008.0,2.1451612903225805,55232.558139534885
GTT,0.3,0.3,0.0,0.0,0.0,0.0,29040.0,24692.0,0.7,0.3,-3700.0,-0.1,13000000000.0,43500000.0,-14.5,0.15,25.0,-5718.0,2.3333333333333335,1497.9338842975208
GVR,10.0,10.0,0.0,0.0,0.0,0.0,172958.0,84480.0,12.9,10.0,0.0,0.0,991000000000.0,99140000.0,0.0,0.0,18.0,0.0,1.29,573.202742862429
GVT,10.8,10.8,0.0,0.0,0.0,0.0,952.0,0.0,10.8,7.6,1500.0,7.4,79000000000.0,7350000.0,12.1,0.0,17.0,1660.0,1.4210526315789476,7720.588235294117
H11,4.9,4.9,0.0,0.0,0.0,0.0,80.0,30.0,12.7,3.4,0.0,0.0,5000000000.0,1060000.0,0.0,0.0,0.0,0.0,3.735294117647059,13250.000000000002
HAB,14.4,14.4,0.0,0.0,0.0,0.0,430.0,560.0,14.4,11.0,0.0,0.0,29000000000.0,2000000.0,0.0,0.0,5.0,0.0,1.309090909090909,4651.162790697675
HAC,3.3,3.3,0.0,0.0,0.0,0.0,13535.0,15215.0,4.6,3.3,0.0,0.0,96000000000.0,29180000.0,0.0,0.0,0.0,0.0,1.3939393939393938,2155.892131510898
HAD,47.8,47.8,0.0,0.0,0.0,0.0,1160.0,940.0,54.5,34.9,3500.0,13.7,191000000000.0,4000000.0,39.0,0.36,18.0,4278.0,1.5616045845272206,3448.2758620689656
HAF,33.0,33.0,0.0,0.0,0.0,0.0,78.0,0.0,33.0,6.5,0.0,0.0,478000000000.0,14500000.0,0.0,0.0,8.0,0.0,5.076923076923077,185897.4358974359
HAG,5.1,5.1,0.0,0.0,0.0,0.0,7399212.0,4282950.0,9.8,4.8,800.0,6.5,4730000000000.0,927470000.0,19.7,0.97,2.0,-1100.0,2.041666666666667,125.34713155941472
HAH,13.8,13.8,0.0,0.0,0.0,0.0,98722.0,62596.0,22.6,13.8,2800.0,4.9,476000000000.0,51760000.0,24.2,0.36,18.0,3858.0,1.6376811594202898,524.3005611717753
HAI,3.91,3.91,0.0,0.0,0.0,0.0,2609604.0,1396892.0,22.5,3.4,200.0,16.4,714000000000.0,182680000.0,17.4,0.76,2.0,536.0,6.61764705882353,70.00295830325214
HAM,17.8,17.8,0.0,0.0,0.0,0.0,210.0,325.0,19.3,13.6,0.0,0.0,111000000000.0,6230000.0,0.0,0.0,21.0,0.0,1.4191176470588236,29666.666666666668
HAN,11.8,11.8,0.0,0.0,0.0,0.0,150.0,0.0,12.0,9.0,900.0,12.6,1664000000000.0,141050000.0,11.6,0.0,7.0,0.0,1.3333333333333333,940333.3333333334
HAP,3.6,3.6,0.0,0.0,0.0,0.0,24315.0,10231.0,5.4,3.6,200.0,14.9,200000000000.0,55470000.0,12.0,0.28,2.0,233.0,1.5,2281.3078346699567
HAR,5.75,5.75,0.0,0.0,0.0,0.0,1577178.0,487335.0,15.7,3.6,300.0,21.1,581000000000.0,101130000.0,10.7,0.02,3.0,180.0,4.361111111111111,64.12085382880055
HAS,8.14,8.14,0.0,0.0,0.0,0.0,9714.0,2061.0,10.4,6.7,2400.0,3.4,65000000000.0,7800000.0,18.7,0.65,13.0,1859.0,1.5522388059701493,802.9647930821494
HAT,35.8,35.8,0.0,0.0,0.0,0.0,2149.0,1306.0,47.5,32.0,8700.0,4.1,112000000000.0,3120000.0,21.5,0.13,61.0,4774.0,1.484375,1451.8380642159145
HAV,7.5,7.5,0.0,0.0,0.0,0.0,849.0,30.0,9.2,1.4,0.0,0.0,25000000000.0,3300000.0,0.0,0.0,0.0,0.0,6.571428571428571,3886.925795053003
HAX,16.95,16.95,0.0,0.0,0.0,0.0,131975.0,70042.0,33.6,16.0,2400.0,7.1,396000000000.0,35010000.0,16.7,0.89,22.0,3386.0,2.1,265.2775146808107
HBC,39.5,39.5,0.0,0.0,0.0,0.0,1707466.0,911292.0,63.8,36.2,6600.0,6.0,5129000000000.0,129850000.0,19.0,0.51,35.0,4415.0,1.7624309392265192,76.0483664096386
HBD,11.5,11.5,0.0,0.0,0.0,0.0,190.0,820.0,16.4,9.2,1000.0,11.4,18000000000.0,1900000.0,0.0,0.21,13.0,2264.0,1.7826086956521738,10000.0
HBE,9.0,9.0,0.0,0.0,0.0,0.0,331.0,0.0,9.2,6.5,700.0,12.0,20000000000.0,2230000.0,11.3,-0.02,6.0,790.0,1.4153846153846152,6737.1601208459215
HBH,3.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,12.1,2.4,100.0,28.0,48000000000.0,16000000.0,6.9,0.0,2.0,0.0,5.041666666666667,1333333.3333333333
HBS,2.3,2.3,0.0,0.0,0.0,0.0,6873.0,1792.0,3.8,2.3,100.0,27.1,76000000000.0,33000000.0,11.4,0.74,1.0,57.0,1.6521739130434783,4801.396769969445
HC3,26.5,26.5,0.0,0.0,0.0,0.0,7798.0,2450.0,32.9,20.7,10100.0,2.6,412000000000.0,15540000.0,34.6,0.0,45.0,0.0,1.5893719806763285,1992.818671454219
HCC,17.9,17.9,0.0,0.0,0.0,0.0,7995.0,3943.0,28.4,14.7,3200.0,5.6,117000000000.0,6520000.0,14.2,0.18,23.0,3467.0,1.9319727891156462,815.5096935584739
HCD,8.15,8.15,0.0,0.0,0.0,0.0,228941.0,198494.0,10.3,7.4,1000.0,8.3,110000000000.0,26330000.0,12.8,0.25,13.0,1474.0,1.3918918918918919,115.00779676859976
HCI,3.4,3.4,0.0,0.0,0.0,0.0,3.0,10.0,10.9,3.4,0.0,0.0,18000000000.0,5230000.0,0.0,0.0,-8.0,0.0,3.2058823529411766,1743333.3333333335
HCM,67.1,67.1,0.0,0.0,0.0,0.0,448087.0,369406.0,92.0,34.7,4300.0,15.7,8707000000000.0,129520000.00000001,21.5,1.26,20.0,2351.0,2.6512968299711814,289.0510101832903
HCS,7.0,7.0,0.0,0.0,0.0,0.0,47.0,0.0,8.8,6.1,0.0,0.0,16000000000.0,2250000.0,0.0,0.0,15.0,0.0,1.4426229508196724,47872.34042553191
HCT,24.7,24.7,0.0,0.0,0.0,0.0,74.0,20.0,24.7,13.1,900.0,26.6,50000000000.0,2020000.0,20.6,0.27,4.0,863.0,1.8854961832061068,27297.297297297297
HD2,14.2,14.2,0.0,0.0,0.0,0.0,52104.0,66383.0,15.4,10.1,0.0,0.0,127000000000.0,8960000.0,0.0,0.0,21.0,0.0,1.5247524752475248,171.96376477813604
HDA,9.5,9.5,0.0,0.0,0.0,0.0,44659.0,27800.0,10.7,7.2,1600.0,6.0,109000000000.0,11500000.0,13.1,0.44,13.0,1470.0,1.486111111111111,257.50688551019954
HDB,40.0,40.0,0.0,0.0,0.0,0.0,3860570.0,1578827.0,51.8,39.7,1800.0,22.5,39240000000000.0,981000000.0,14.3,1.05,14.0,0.0,1.304785894206549,254.1075540658504
HDC,15.2,15.2,0.0,0.0,0.0,0.0,348129.0,414970.0,18.5,11.0,1800.0,8.5,685000000000.0,45080000.0,15.9,0.31,11.0,1290.0,1.6818181818181819,129.49222845554377
HDG,39.2,39.2,0.0,0.0,0.0,0.0,164025.0,217714.0,53.5,28.0,2600.0,15.0,2978000000000.0,75970000.0,27.5,0.66,13.0,2671.0,1.9107142857142858,463.1611034903216
HDM,26.0,26.0,0.0,0.0,0.0,0.0,462.0,452.0,28.0,20.5,4100.0,6.3,260000000000.0,10000000.0,43.6,0.0,19.0,0.0,1.3658536585365855,21645.021645021643
HDO,0.9,0.9,0.0,0.0,0.0,0.0,19995.0,74625.0,1.3,0.6,-1300.0,-0.7,13000000000.0,14820000.0,4.1,0.49,-79.0,-2327.0,2.166666666666667,741.185296324081
HDP,21.5,21.5,0.0,0.0,0.0,0.0,935.0,20.0,21.5,11.3,400.0,57.2,132000000000.0,6760000.0,14.2,0.0,10.0,0.0,1.902654867256637,7229.94652406417
HDW,8.0,8.0,0.0,0.0,0.0,0.0,60.0,150.0,14.0,6.6,300.0,24.0,255000000000.0,31880000.0,10.9,0.0,8.0,0.0,2.121212121212121,531333.3333333334
HEC,15.4,15.4,0.0,0.0,0.0,0.0,301.0,30.0,26.6,12.4,0.0,0.0,65000000000.0,4200000.0,0.0,0.0,8.0,0.0,2.1451612903225805,13953.488372093023
HEJ,14.5,14.5,0.0,0.0,0.0,0.0,1088.0,430.0,15.0,8.6,0.0,0.0,64000000000.0,4400000.0,0.0,0.0,9.0,0.0,1.744186046511628,4044.117647058824
HEM,13.1,13.1,0.0,0.0,0.0,0.0,636.0,361.0,17.2,11.2,2200.0,6.0,482000000000.0,36800000.0,15.5,0.0,14.0,1831.0,1.5357142857142858,57861.63522012578
HEP,10.0,10.0,0.0,0.0,0.0,0.0,139.0,0.0,10.0,10.0,0.0,0.0,60000000000.0,6000000.0,0.0,0.0,1.0,0.0,1.0,43165.467625899284
HES,13.4,13.4,0.0,0.0,0.0,0.0,2.0,0.0,13.9,6.0,200.0,76.6,125000000000.0,9300000.0,12.2,0.0,4.0,562.0,2.316666666666667,4650000.0
HEV,11.2,11.2,0.0,0.0,0.0,0.0,825.0,820.0,12.9,10.3,1700.0,6.4,11000000000.0,1000000.0,15.8,0.22,11.0,1823.0,1.2524271844660193,1212.121212121212
HFB,9.0,9.0,0.0,0.0,0.0,0.0,61.0,10.0,12.7,4.9,0.0,0.0,82000000000.0,9100000.0,0.0,0.0,11.0,0.0,2.591836734693877,149180.32786885247
HFC,15.0,15.0,0.0,0.0,0.0,0.0,8401.0,75090.0,17.7,10.0,0.0,0.0,91000000000.0,6090000.0,0.0,0.0,6.0,0.0,1.77,724.9137007499106
HFT,32.7,32.7,0.0,0.0,0.0,0.0,178.0,0.0,32.7,12.8,300.0,99.4,327000000000.0,10000000.0,8.2,0.0,4.0,120.0,2.5546875,56179.77528089887
HGM,40.9,40.9,0.0,0.0,0.0,0.0,928.0,2840.0,42.0,30.8,2100.0,19.3,515000000000.0,12600000.0,16.8,-0.39,13.0,1386.0,1.3636363636363635,13577.58620689655
HHA,96.0,96.0,0.0,0.0,0.0,0.0,87.0,0.0,120.0,44.1,8100.0,11.8,566000000000.0,5900000.0,23.3,0.0,20.0,0.0,2.7210884353741496,67816.091954023
HHC,99.0,99.0,0.0,0.0,0.0,0.0,1985.0,20.0,99.9,45.6,2100.0,48.2,1626000000000.0,16430000.0,21.4,0.16,10.0,2046.0,2.1907894736842106,8277.078085642319
HHG,4.4,4.4,0.0,0.0,0.0,0.0,239027.0,348781.0,8.8,4.4,1300.0,3.3,127000000000.0,28840000.0,12.3,0.73,11.0,1408.0,2.0,120.65582549251758
HHS,4.39,4.39,0.0,0.0,0.0,0.0,1631649.0,2721847.0,5.7,3.7,300.0,13.1,1206000000000.0,274740000.0,11.7,0.04,3.0,511.0,1.5405405405405406,168.38180270389037
HHV,9.8,9.8,0.0,0.0,0.0,0.0,52.0,250.0,11.1,9.5,500.0,21.2,78000000000.0,7940000.0,19.6,0.0,20.0,0.0,1.1684210526315788,152692.30769230772
HID,2.99,2.99,0.0,0.0,0.0,0.0,163068.0,83453.0,5.6,2.9,900.0,3.3,95000000000.0,32549999.999999996,11.8,0.35,8.0,657.0,1.9310344827586206,199.60997865920965
HIG,6.5,6.5,0.0,0.0,0.0,0.0,14223.0,32079.0,7.4,4.5,100.0,82.3,147000000000.0,21920000.0,15.1,0.0,1.0,-62.0,1.6444444444444446,1541.1657174998243
HII,16.9,16.9,0.0,0.0,0.0,0.0,107976.0,33606.0,30.2,10.3,2000.0,8.3,230000000000.0,27200000.0,22.5,0.31,20.0,0.0,2.932038834951456,251.90783136993406
HJS,21.2,21.2,0.0,0.0,0.0,0.0,15313.0,37190.0,27.0,15.4,1900.0,11.3,445000000000.0,21000000.0,13.8,-0.22,16.0,1256.0,1.7532467532467533,1371.3837915496636
HKB,2.0,2.0,0.0,0.0,0.0,0.0,298786.0,123582.0,5.2,1.8,-1300.0,-1.6,103000000000.0,51600000.0,10.2,1.56,-13.0,1138.0,2.888888888888889,172.69885469868066
HKP,7.2,7.2,0.0,0.0,0.0,0.0,48.0,10.0,24.7,4.7,0.0,0.0,29000000000.0,4000000.0,0.0,0.0,6.0,0.0,5.25531914893617,83333.33333333333
HKT,2.0,2.0,0.0,0.0,0.0,0.0,16597.0,25000.0,5.4,1.9,200.0,10.6,11000000000.0,5860000.0,12.3,-0.06,2.0,406.0,2.842105263157895,353.0758570826053
HLA,0.3,0.3,0.0,0.0,0.0,0.0,15025.0,4718.0,0.6,0.3,-7700.0,0.0,10000000000.0,34460000.0,-37.5,0.3,20.0,-10797.0,2.0,2293.5108153078204
HLB,68.0,68.0,0.0,0.0,0.0,0.0,3.0,10.0,70.0,23.2,0.0,0.0,204000000000.0,3000000.0,0.0,0.0,24.0,0.0,3.0172413793103448,1000000.0
HLC,7.1,7.1,0.0,0.0,0.0,0.0,499.0,240.0,28.0,6.2,2100.0,3.3,180000000000.0,25420000.0,12.6,0.17,16.0,1943.0,4.516129032258064,50941.88376753507
HLD,16.7,16.7,0.0,0.0,0.0,0.0,63302.0,24510.0,19.5,9.0,1400.0,11.6,334000000000.0,40000000.0,12.4,0.15,12.0,1114.0,2.1666666666666665,631.8915674070329
HLG,9.7,9.7,0.0,0.0,0.0,0.0,8470.0,316.0,12.0,8.1,2800.0,3.4,430000000000.0,44230000.0,14.3,0.38,20.0,3197.0,1.4814814814814816,5221.959858323495
HLR,5.4,5.4,0.0,0.0,0.0,0.0,43.0,0.0,10.0,5.4,300.0,15.7,9000000000.0,1650000.0,11.5,0.0,11.0,0.0,1.8518518518518516,38372.09302325581
HLY,17.2,17.2,0.0,0.0,0.0,0.0,106.0,30.0,17.2,9.9,1000.0,17.7,17000000000.0,1000000.0,21.5,0.85,5.0,3235.0,1.7373737373737372,9433.962264150943
HMC,17.85,17.85,0.0,0.0,0.0,0.0,26934.0,73359.0,18.8,9.3,3800.0,4.7,375000000000.0,21000000.0,18.7,-0.17,21.0,3053.0,2.021505376344086,779.6836711962575
HMH,11.3,11.3,0.0,0.0,0.0,0.0,24987.0,23099.0,11.4,10.1,1700.0,6.7,149000000000.0,13170000.0,20.5,0.21,8.0,2325.0,1.1287128712871288,527.0740785208308
HMS,33.3,33.3,0.0,0.0,0.0,0.0,47896.0,8402.0,44.1,25.7,0.0,0.0,266000000000.0,8000000.0,0.0,0.0,18.0,0.0,1.7159533073929962,167.02856188408217
HNA,11.0,11.0,0.0,0.0,0.0,0.0,908.0,300.0,23.0,8.8,0.0,282.1,2482000000000.0,225660000.0,9.9,0.0,0.0,84.0,2.6136363636363633,248524.22907488985
HNB,15.5,15.5,0.0,0.0,0.0,0.0,139.0,10.0,35.2,14.5,1000.0,16.1,147000000000.0,9500000.0,10.7,0.0,10.0,1006.0,2.427586206896552,68345.3237410072
HND,11.3,11.3,0.0,0.0,0.0,0.0,7253.0,6230.0,13.4,6.8,800.0,14.1,5650000000000.0,500000000.0,10.4,0.0,8.0,581.0,1.9705882352941178,68936.99158968702
HNF,50.0,50.0,0.0,0.0,0.0,0.0,11586.0,270.0,56.5,26.3,2500.0,20.0,1000000000000.0,20000000.0,15.1,0.0,17.0,1582.0,2.1482889733840302,1726.2213015708614
HNG,8.68,8.68,0.0,0.0,0.0,0.0,2940620.0,1167085.0,11.6,6.2,1400.0,6.2,6659000000000.0,767140000.0,13.7,0.86,5.0,-1244.0,1.8709677419354838,260.87695792043854
HNI,36.0,36.0,0.0,0.0,0.0,0.0,295.0,330.0,40.0,29.0,0.0,0.0,428000000000.0,11890000.0,0.0,0.0,36.0,0.0,1.3793103448275863,40305.08474576272
HNM,3.6,3.6,0.0,0.0,0.0,0.0,14205.0,7207.0,6.2,3.3,-0.0,-189.5,72000000000.0,20000000.0,10.4,0.06,0.0,77.0,1.878787878787879,1407.9549454417458
HNP,24.8,24.8,0.0,0.0,0.0,0.0,219.0,150.0,31.7,19.9,0.0,0.0,124000000000.0,5000000.0,0.0,0.0,18.0,0.0,1.5929648241206031,22831.0502283105
HOM,3.7,3.7,0.0,0.0,0.0,0.0,7110.0,5330.0,5.5,3.7,0.0,148.0,266000000000.0,69230000.0,13.3,0.16,0.0,761.0,1.4864864864864864,9736.990154711675
HOT,40.8,40.8,0.0,0.0,0.0,0.0,873.0,2408.0,64.2,12.1,1400.0,28.2,326000000000.0,8000000.0,14.0,0.76,10.0,1328.0,5.305785123966943,9163.802978235968
HPB,12.7,12.7,0.0,0.0,0.0,0.0,206.0,60.0,16.3,9.5,3900.0,3.2,49000000000.0,3660000.0,0.0,0.76,10.0,0.0,1.7157894736842105,17766.990291262136
HPD,17.8,17.8,0.0,0.0,0.0,0.0,536.0,2730.0,20.0,6.6,2600.0,6.8,148000000000.0,8310000.000000001,13.0,0.0,16.0,880.0,3.0303030303030303,15503.731343283584
HPG,55.2,55.2,0.0,0.0,0.0,0.0,5531315.0,3882471.0,66.7,26.7,5300.0,10.5,83743000000000.0,1516970000.0,21.4,0.99,25.0,4352.0,2.49812734082397,274.2512404374005
HPI,14.0,14.0,0.0,0.0,0.0,0.0,61171.0,39749.0,38.2,9.4,1500.0,9.2,840000000000.0,60000000.0,0.0,0.0,9.0,0.0,4.0638297872340425,980.856942015007
HPM,12.3,12.3,0.0,0.0,0.0,0.0,442.0,90.0,20.8,12.3,-900.0,-13.5,47000000000.0,3800000.0,8.3,0.03,-19.0,-433.0,1.6910569105691056,8597.285067873303
HPP,35.2,35.2,0.0,0.0,0.0,0.0,3276.0,2360.0,53.2,35.2,0.0,0.0,282000000000.0,8010000.0,0.0,0.0,20.0,0.0,1.5113636363636362,2445.0549450549447
HPT,7.5,7.5,0.0,0.0,0.0,0.0,513.0,685.0,11.6,6.2,0.0,0.0,57000000000.0,7380000.0,16.1,0.0,12.0,0.0,1.8709677419354838,14385.964912280702
HPW,12.3,12.3,0.0,0.0,0.0,0.0,888.0,1300.0,15.2,7.3,1100.0,11.1,913000000000.0,74210000.0,12.4,0.0,9.0,0.0,2.0821917808219177,83569.81981981981
HQC,2.02,2.02,0.0,0.0,0.0,0.0,4605802.0,2665662.0,3.6,2.0,100.0,13.6,963000000000.0,476600000.0,8.9,0.65,2.0,235.0,1.8,103.47817817613523
HRB,34.0,34.0,0.0,0.0,0.0,0.0,30.0,110.0,35.0,13.6,0.0,0.0,216000000000.0,6340000.0,0.0,0.0,15.0,0.0,2.573529411764706,211333.3333333333
HRC,33.5,33.5,0.0,0.0,0.0,0.0,21703.0,6581.0,38.7,22.9,300.0,118.4,1012000000000.0,30210000.0,17.7,-0.36,2.0,309.0,1.6899563318777295,1391.9734598903378
HRT,4.8,4.8,0.0,0.0,0.0,0.0,733.0,310.0,7.9,3.4,-1200.0,-4.0,384000000000.0,80060000.0,8.8,0.0,-12.0,25.0,2.323529411764706,109222.37380627559
HSA,40.0,40.0,0.0,0.0,0.0,0.0,332.0,40.0,54.9,21.1,8800.0,4.6,67000000000.0,1680000.0,76.9,0.0,11.0,0.0,2.6018957345971563,5060.240963855422
HSG,14.9,14.9,0.0,0.0,0.0,0.0,3182645.0,3270668.0,32.6,14.2,3500.0,4.3,5215000000000.0,350000000.0,15.7,1.16,22.0,5020.0,2.295774647887324,109.97142314018686
HSI,1.9,1.9,0.0,0.0,0.0,0.0,1379.0,2510.0,2.4,1.0,0.0,0.0,19000000000.0,9890000.0,0.0,-0.09,613.0,0.0,2.4,7171.863669325599
HSM,11.1,11.1,0.0,0.0,0.0,0.0,450.0,320.0,21.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8918918918918919,0.0
HST,7.2,7.2,0.0,0.0,0.0,0.0,779.0,30.0,7.8,5.0,800.0,9.6,11000000000.0,1490000.0,11.4,0.16,7.0,567.0,1.56,1912.7086007702183
HT1,13.3,13.3,0.0,0.0,0.0,0.0,312846.0,155257.0,22.2,12.7,1200.0,10.7,5075000000000.0,381540000.0,13.6,0.77,9.0,2131.0,1.7480314960629921,1219.5776835887307
HTC,27.3,27.3,0.0,0.0,0.0,0.0,635.0,80.0,31.9,25.2,3400.0,8.1,300000000000.0,11000000.0,21.1,0.31,16.0,6605.0,1.2658730158730158,17322.834645669293
